id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
37,0.401426254,0.730892157,0.84815391,0.060076009,0.694587103,0.880859771,0.178503715,0.121165026,0.550653591,0.383843745,0.77477724,0.439273804,0.316768827,0.836903854,0.889225785,0.423591188,0.144086792,0.614730073,0.454524012,0.316732597,0.68313356,0.0142578,0.075949388,0.736315837,0.440782826,0.801755468,0.153061197,0.667943427,0.406200525,0.309569386,0.43328558,0.796954447,0.466029015,0.178470825,0.004645788,0.581987576,0.676885753,0.636832618,0.434458142,0.169964153,0.097938688,0.773659373,0.578170438,0.261448881,0.892971558,0.954449399,0.296746451,0.161736841,0.516956561,0.642871441,0.792950538,0.47596372,0.298500344,0.393954711,0.527763208,0.815128854,0.476078047,0.376295648,0.539113383,0.42891314,2.41975105
38,0.421538416,0.489671624,0.925031671,0.165622145,0.037051314,0.764208549,0.119125614,0.660342146,0.263946387,0.979811007,0.154342819,0.732816117,0.889603321,0.714146314,0.769822262,0.625242983,0.301464006,0.466314762,0.406201726,0.568780755,0.927798532,0.165566021,0.17982238,0.231512249,0.049926172,0.409879628,0.860922082,0.184552321,0.249407189,0.767249192,0.247890994,0.583671779,0.93970779,0.990018564,0.618628244,0.701492065,0.129996213,0.56262651,0.706731776,0.481816819,0.487182416,0.670353005,0.796999985,0.542168324,0.461901435,0.825606135,0.453277704,0.834900326,0.925266523,0.312835848,0.817490756,0.374005426,0.73393042,0.836999591,0.142104572,0.668088456,0.670629008,0.026444965,0.616294532,0.3329878,2.331777997
39,0.205063072,0.343739082,0.405747084,0.287639505,0.978011805,0.119330074,0.602209603,0.624438912,0.671330358,0.724970096,0.723289039,0.120711542,0.807590409,0.055144903,0.191027687,0.742925349,0.633078034,0.552181528,0.064884958,0.258739996,0.896377044,0.594215159,0.055234189,0.21307493,0.090664522,0.9444062,0.657265398,0.171578111,0.187561962,0.357515441,0.070246375,0.987215952,0.86962571,0.761188664,0.418038289,0.376356247,0.390654147,0.954490452,0.972929835,0.078904692,0.260862584,0.255246063,0.510885105,0.140312331,0.777116615,0.222558193,0.231752719,0.655736133,0.008148985,0.001905515,0.490269004,0.263790902,0.586735418,0.227334825,0.823607424,0.0626967,0.023794081,0.129459208,0.058100415,0.024354216,1.283661412
40,0.742607105,0.997665817,0.931613533,0.253133646,0.812622096,0.834454562,0.30459791,0.552371987,0.055770973,0.339938707,0.633831965,0.960505954,0.699047367,0.639505183,0.561445728,0.994576274,0.184837319,0.728798786,0.997830325,0.329593638,0.280834238,0.47881775,0.148768218,0.433052575,0.682022012,0.52902293,0.357045513,0.20218269,0.128177589,0.932785757,0.057313935,0.166307957,0.436545169,0.996707632,0.495379288,0.204281648,0.0002836,0.564155991,0.278534895,0.03824463,0.450305307,0.483606893,0.952310783,0.849196701,0.171385218,0.691303568,0.312080545,0.922133588,0.161704755,0.396584218,0.33818634,0.720218321,0.528774667,0.75615949,0.926489759,0.136422881,0.630204495,0.544710056,0.288946362,0.576897127,2.27889334
41,0.19078018,0.359238019,0.128863361,0.022562947,0.035336958,0.481423139,0.968533437,0.236276533,0.667217991,0.623803992,0.391558114,0.616602441,0.751892482,0.079692031,0.896758804,0.511196287,0.521701421,0.393716405,0.821482057,0.303180836,0.823526422,0.840002597,0.800501284,0.835952976,0.33477476,0.239196942,0.054285992,0.645880353,0.384998699,0.802824142,0.465524303,0.770705458,0.723707714,0.947656226,0.052511776,0.930499616,0.592047215,0.678214606,0.734073664,0.149457104,0.948573109,0.544439297,0.96067509,0.046557244,0.349251564,0.205855522,0.734027641,0.337212546,0.980128117,0.11148815,0.428393676,0.069796448,0.855540899,0.459722609,0.868850846,0.668633746,0.654099337,0.242168831,0.428471241,0.246496969,1.989689097
42,0.538651773,0.43807139,0.83389397,0.237228922,0.519404934,0.521631392,0.466709547,0.42566755,0.89287601,0.609118293,0.865802023,0.91870804,0.082952177,0.882044538,0.405979023,0.383869732,0.033582644,0.739841588,0.97676085,0.069571461,0.747726315,0.190858037,0.931028016,0.064878605,0.781473049,0.460859137,0.905755737,0.023847069,0.586818852,0.140052953,0.936539287,0.207711105,0.774957286,0.079683172,0.337772109,0.034947515,0.535433962,0.96357949,0.381004367,0.823770032,0.381166095,0.050747192,0.320385877,0.691486867,0.327470069,0.896704807,0.102536495,0.27734079,0.80281441,0.464629453,0.474000555,0.790444749,0.45245351,0.636665639,0.282748508,0.322091234,0.149654961,0.249032289,0.581136994,0.727880287,2.484488339
43,0.438929248,0.082491798,0.831600354,0.115974065,0.696238025,0.869253231,0.24064416,0.296550208,0.691102602,0.918326777,0.104998252,0.832140144,0.792719054,0.187530487,0.445161592,0.474932645,0.154771753,0.296349328,0.258203575,0.837490008,0.726975406,0.304305259,0.688842632,0.492941207,0.390355793,0.09002075,0.180925831,0.294040255,0.917974396,0.85646952,0.229564244,0.883246029,0.64439881,0.943845105,0.998836017,0.693403062,0.384009057,0.66660111,0.488890946,0.120529835,0.894436134,0.849804392,0.785759132,0.904460836,0.268538868,0.807025843,0.709667137,0.290663701,0.744135009,0.667106373,0.636702303,0.004531244,0.700804286,0.017191304,0.194968435,0.973018627,0.115907892,0.391230193,0.913132687,0.021154447,2.134550576
44,0.002775249,0.335303405,0.333467116,0.840112483,0.35459778,0.241179177,0.8319152,0.666594532,0.80029548,0.6225164,0.650834132,0.822239805,0.565475896,0.273622077,0.125450774,0.493354385,0.463835034,0.732861153,0.297235799,0.215752609,0.96346202,0.725648947,0.359250425,0.073820408,0.505921738,0.301095367,0.86336906,0.060911789,0.383212969,0.806270682,0.352635953,0.158882992,0.121554997,0.229907667,0.29376646,0.049530399,0.772797723,0.813281377,0.758453238,0.083263109,0.161278075,0.436291884,0.040062642,0.747532592,0.411886873,0.417753019,0.59968951,0.021805436,0.146110355,0.930990393,0.086644979,0.178215234,0.157769314,0.257919036,0.439248431,0.805752673,0.098056727,0.42850792,0.71441915,0.137799041,1.716965903
45,0.424711293,0.688059904,0.871615504,0.025267994,0.982301016,0.815126262,0.539048651,0.127737058,0.162236847,0.559895902,0.737778119,0.868351735,0.079453897,0.391906338,0.288577411,0.048831763,0.006148481,0.499647599,0.591948353,0.072795084,0.982744241,0.276568039,0.481929526,0.855277715,0.301025375,0.300810788,0.099116017,0.586858797,0.592526793,0.83064825,0.363191969,0.165162474,0.70640369,0.159669053,0.713883776,0.099259144,0.683831611,0.623137891,0.716763267,0.870615575,0.417804072,0.469602989,0.130328323,0.855793249,0.645615944,0.425656039,0.806126081,0.219540876,0.433436371,0.509636083,0.289824546,0.343352694,0.506690105,0.599111498,0.355896189,0.465798663,0.951991849,0.655371123,0.809585826,0.971599693,2.478120528
46,0.07019021,0.953473824,0.16010926,0.611086984,0.655243424,0.745907266,0.538160817,0.855080854,0.376831916,0.906950933,0.334117933,0.414478781,0.357882287,0.01979019,0.452457827,0.816848196,0.254753203,0.416644885,0.284580511,0.679245844,0.801806291,0.164820807,0.029319702,0.983706763,0.059543973,0.37948191,0.428177778,0.595242138,0.873531323,0.102234613,0.483084619,0.67102495,0.837334994,0.728840286,0.053115595,0.442360821,0.580801098,0.217896358,0.435044937,0.401673516,0.851593928,0.773597244,0.113545816,0.724410516,0.949689127,0.105463228,0.880882275,0.201681323,0.186898545,0.049171723,0.639803043,0.112521602,0.336251891,0.055116839,0.118095706,0.015003287,0.532008193,0.329991751,0.60801357,0.759443717,1.719755512
47,0.638398995,0.817403351,0.906770149,0.756678775,0.405659455,0.117656998,0.649505291,0.981352896,0.745181882,0.596150781,0.671321012,0.086539443,0.256933883,0.505016838,0.318399445,0.000866704,0.51705426,0.727541491,0.048412805,0.989691238,0.415847595,0.288491037,0.450921368,0.267842312,0.909715391,0.436923613,0.059398214,0.255857315,0.804857465,0.387534936,0.74464551,0.981311316,0.496568587,0.53593972,0.886551069,0.942273997,0.334422139,0.851039845,0.630538073,0.157030073,0.926071721,0.868979704,0.659502449,0.659715309,0.737280701,0.150910472,0.372308971,0.632163115,0.088460091,0.552233235,0.276839755,0.730269668,0.69945657,0.743274127,0.175075445,0.49658729,0.237835739,0.035333401,0.59826782,0.337047866,2.42790635
48,0.919306737,0.479475381,0.279168356,0.432702029,0.916603522,0.767859236,0.510958557,0.657895352,0.626925565,0.060795968,0.169378466,0.69758991,0.734684227,0.419133267,0.660587977,0.471570981,0.175061797,0.611972348,0.900928603,0.829899349,0.185557093,0.773802708,0.634431069,0.611258744,0.713861191,0.184345448,0.194153193,0.833948569,0.45416851,0.670105823,0.297743305,0.226587698,0.452867634,0.988710933,0.915866255,0.233354676,0.814973613,0.998938561,0.142165251,0.039336357,0.785455439,0.427275855,0.251643189,0.034003754,0.961325763,0.469061425,0.766984578,0.882114835,0.370772504,0.541457376,0.318546597,0.014151959,0.269101768,0.297108368,0.719780376,0.183405431,0.567339895,0.222906032,0.985438719,0.877902402,2.845342874
49,0.041168785,0.299350162,0.529794789,0.869021098,0.495614628,0.765995295,0.566228875,0.055513151,0.198297351,0.784392437,0.37817501,0.265916906,0.758105976,0.034930154,0.063357031,0.818914907,0.230787897,0.277435653,0.215686714,0.32366038,0.785276625,0.149572994,0.071976865,0.974860718,0.575496232,0.869724555,0.883685367,0.340029997,0.58125047,0.444837416,0.108554531,0.788410261,0.537973376,0.251961568,0.476872069,0.896599998,0.431657745,0.431088524,0.867677665,0.276165788,0.473931975,0.218613501,0.071029764,0.675267025,0.096315216,0.358335592,0.569163642,0.538710283,0.558199145,0.568199499,0.274399356,0.816078405,0.136941406,0.132010005,0.179571953,0.430535968,0.285594942,0.005741304,0.627083096,0.488861093,1.91654212
50,0.645941603,0.355492951,0.436605126,0.882404831,0.092864288,0.925091005,0.136512401,0.884678704,0.04006572,0.867488152,0.332089375,0.055078826,0.157813723,0.374438957,0.922807607,0.29587835,0.155268552,0.009320112,0.491425992,0.76440813,0.432934304,0.440275316,0.592729667,0.946687672,0.665045542,0.896468778,0.020291506,0.162647966,0.61044721,0.692739466,0.509460336,0.777831785,0.869954267,0.126463721,0.69547023,0.633156741,0.957699105,0.43199566,0.363752602,0.334776997,0.570743558,0.817059333,0.321997483,0.09933354,0.562544628,0.028593071,0.900765366,0.880750058,0.540105458,0.183335762,0.254293669,0.779395576,0.232436573,0.127907542,0.292509193,0.084689285,0.332787173,0.517369296,0.085475689,0.126812594,1.726025295
51,0.279413232,0.398241808,0.977223416,0.021295165,0.111086883,0.305748276,0.446026709,0.689879989,0.5800683,0.434173955,0.669284613,0.428833972,0.952427057,0.417746051,0.138978399,0.129475258,0.219817173,0.319970648,0.752250238,0.44388642,0.457835787,0.031970433,0.573279533,0.465782199,0.358365207,0.983976067,0.221625108,0.212437775,0.602537442,0.576267164,0.231999818,0.935620502,0.399849552,0.421586403,0.281185225,0.125110839,0.038669304,0.996714902,0.119422112,0.443318921,0.616444116,0.380418434,0.62861589,0.317490294,0.874098966,0.211834148,0.79096504,0.330265968,0.40962043,0.185639657,0.407672502,0.247999186,0.988897771,0.271812645,0.038903591,0.596103798,0.84129224,0.91695962,0.498624142,0.205689317,1.626162828
52,0.098285646,0.543492549,0.146189064,0.115111348,0.134459374,0.859351611,0.820968627,0.157493813,0.075445434,0.208348596,0.093718678,0.415540033,0.979497639,0.320285942,0.692152343,0.71055533,0.484178194,0.928465716,0.7423952,0.744072447,0.643052024,0.188182439,0.622970637,0.611170194,0.402705461,0.417983351,0.763693337,0.505926101,0.452921234,0.94885117,0.354290343,0.982283601,0.790051285,0.077875064,0.486994224,0.793957326,0.850813615,0.728547539,0.432344713,0.016820748,0.49598412,0.211286931,0.741330858,0.160258176,0.318554982,0.046199097,0.197570539,0.213431977,0.489947653,0.118302549,0.737796907,0.191574033,0.612408365,0.682947043,0.229524346,0.484752155,0.112527954,0.860171366,0.863437505,0.591016258,1.757839792
53,0.756040054,0.304439246,0.301876039,0.534869125,0.449400683,0.13588369,0.575668938,0.670405506,0.961383595,0.732209811,0.874863745,0.240882121,0.94881093,0.810302927,0.624337163,0.816630273,0.140081972,0.476001409,0.480090815,0.071519654,0.488616402,0.978017854,0.172186129,0.358444214,0.237550563,0.495309449,0.059149076,0.596715337,0.642405368,0.538340036,0.867506558,0.567331476,0.23385847,0.817538992,0.249110693,0.371578729,0.911469537,0.340633818,0.229039323,0.545398679,0.241900998,0.81039981,0.676182497,0.30613413,0.108188717,0.674607107,0.371315115,0.4845797,0.319478017,0.371969959,0.213702345,0.652075697,0.757303265,0.920091008,0.40244618,0.481595894,0.898626787,0.676996961,0.85571571,0.99079637,2.819481025
54,0.167801082,0.242275316,0.09606054,0.562649125,0.222309661,0.665891972,0.432596576,0.76633743,0.333076553,0.220361182,0.949903697,0.936106663,0.280333862,0.951152284,0.532956081,0.634906028,0.493841031,0.655854915,0.810869211,0.517951561,0.731539587,0.068596225,0.421525616,0.189095875,0.263002792,0.578539927,0.195199441,0.708593637,0.69531128,0.503391766,0.898036335,0.908913644,0.1181109,0.684641465,0.973390232,0.492357487,0.551961762,0.982564206,0.529231917,0.800514031,0.578633194,0.921350201,0.602453444,0.576767713,0.977473917,0.949029197,0.647072604,0.526260617,0.625796814,0.402433813,0.901477203,0.405890783,0.829734057,0.937469919,0.877995486,0.308309066,0.738969592,0.19672185,0.038139118,0.905754361,2.23430256
55,0.854267085,0.816597993,0.70054527,0.188855908,0.698109593,0.061153737,0.686959659,0.414734718,0.93285077,0.651012429,0.157906542,0.171106713,0.133602406,0.560235249,0.700710952,0.44927731,0.102107112,0.288911856,0.937481354,0.310236737,0.714976223,0.753867593,0.923304472,0.85056301,0.925470703,0.420466782,0.339344492,0.085640923,0.393354381,0.187087155,0.48517206,0.739877053,0.550670181,0.713651635,0.246211039,0.114111723,0.508696862,0.397184,0.719324405,0.015525005,0.278862843,0.311592391,0.639245548,0.892073844,0.339128146,0.771313587,0.363571728,0.979826794,0.771942553,0.205785642,0.623900139,0.870814702,0.812024358,0.26006748,0.017100113,0.249827995,0.833227943,0.582075667,0.790765432,0.938179411,2.740830388
56,0.765799614,0.698524179,0.959872965,0.229262971,0.876025311,0.561295647,0.008523321,0.856797341,0.589171928,0.392950806,0.314208742,0.564814127,0.917219647,0.636016287,0.820679944,0.237558214,0.471595788,0.336776152,0.689452805,0.412186354,0.07468945,0.555969666,0.783279461,0.861023016,0.838923297,0.273119064,0.583707898,0.781577908,0.666735094,0.086034579,0.07317614,0.137935084,0.689352239,0.592433831,0.813597364,0.375140589,0.841876588,0.129004251,0.172142147,0.516334053,0.406812058,0.079140314,0.243024143,0.895426082,0.345574966,0.344778262,0.661635317,0.414001349,0.044527729,0.714280912,0.376470512,0.855707425,0.679846777,0.097309906,0.56274414,0.301034363,0.987602829,0.334426269,0.154613094,0.868622474,2.766097251
57,0.899247795,0.198727038,0.937124416,0.188793276,0.238410876,0.000741002,0.457433506,0.079923781,0.737566621,0.168596418,0.344814656,0.302332258,0.612654079,0.213881748,0.345308011,0.052904803,0.468432027,0.810884058,0.86623831,0.792194055,0.98775644,0.4598449,0.93134091,0.139430812,0.043594874,0.452997373,0.519472345,0.536895905,0.266829649,0.020725708,0.127328708,0.670225857,0.165940674,0.255526521,0.831123014,0.59707632,0.474932495,0.657696325,0.652203363,0.3742072,0.030403444,0.881811179,0.870771537,0.089646768,0.853548304,0.608517784,0.422634359,0.388052756,0.105474497,0.828506008,0.39508893,0.724606852,0.527058917,0.152947701,0.379598362,0.622876941,0.864954997,0.896176452,0.49589543,0.757284931,2.763927173
58,0.387691455,0.030483585,0.515728064,0.503619631,0.225367387,0.839235305,0.422569815,0.619967115,0.98597334,0.245447419,0.134485533,0.641550212,0.921368578,0.763116841,0.558635801,0.725531923,0.70484482,0.564951535,0.962963965,0.432080371,0.443100852,0.441421827,0.807474088,0.37050565,0.915200029,0.204405257,0.001689905,0.208911061,0.858147776,0.318773852,0.65058603,0.966402643,0.513745696,0.54850972,0.312304539,0.859071155,0.544119968,0.209797622,0.553184436,0.454688394,0.174922382,0.233602811,0.319377254,0.02725887,0.589219509,0.954713021,0.434668173,0.882739388,0.14821351,0.427994638,0.390553302,0.867101802,0.231795615,0.398722788,0.203144669,0.681220967,0.919250866,0.255522332,0.882027177,0.880018295,2.718285976
59,0.66286649,0.76719643,0.378797667,0.442954673,0.50923229,0.723829217,0.345248421,0.029443747,0.038656916,0.525981172,0.713761378,0.096660911,0.650498376,0.857974316,0.737119739,0.87582077,0.599596096,0.962509613,0.346002839,0.824362458,0.587365801,0.571647922,0.884575337,0.999277719,0.894431156,0.160357323,0.584845087,0.208002074,0.258765898,0.939528203,0.217224863,0.564227203,0.349685172,0.827311401,0.94091559,0.033212305,0.753427154,0.385287235,0.507136527,0.951457464,0.312183966,0.77902459,0.646436486,0.216848329,0.883700316,0.23260011,0.983587308,0.266708502,0.678735523,0.830790247,0.177781344,0.666325412,0.669921683,0.140299138,0.224891583,0.535555398,0.560854774,0.652806923,0.170646628,0.941013897,2.755020314
60,0.64288237,0.172794105,0.356380424,0.194458078,0.631984846,0.075045371,0.664601616,0.883630979,0.019185346,0.140122171,0.807093121,0.906137096,0.603964359,0.866413672,0.488619894,0.992364105,0.842458853,0.86182806,0.063125052,0.574503418,0.602565028,0.546696044,0.245979556,0.838589204,0.254413238,0.275926499,0.409703934,0.754092934,0.225312558,0.111050384,0.99745799,0.407503409,0.47056621,0.077609796,0.469369396,0.060590713,0.738960585,0.162253885,0.913202322,0.975780321,0.241882633,0.805747279,0.64881214,0.076017377,0.088720039,0.72124903,0.80593692,0.234804979,0.909722343,0.153114546,0.320389157,0.21291555,0.49690832,0.559118674,0.262321561,0.442616933,0.284845274,0.634529074,0.390963705,0.948785854,2.67675324
61,0.729982195,0.742542603,0.699375363,0.76411343,0.884753752,0.381621004,0.759958332,0.347470862,0.117321516,0.691544883,0.769488066,0.433684382,0.039815024,0.391595392,0.358881887,0.139932377,0.020973994,0.815079899,0.627385376,0.42659219,0.404066449,0.343574268,0.262519805,0.517753872,0.112350864,0.416537889,0.375223007,0.255957728,0.512690234,0.678956141,0.404202455,0.954386215,0.313654501,0.173909083,0.075747844,0.328764997,0.91265895,0.525580871,0.758160948,0.159409653,0.023457148,0.3615652,0.83667086,0.723221341,0.634701378,0.920528724,0.238580294,0.377901738,0.181270313,0.537905168,0.901632003,0.024441045,0.49505327,0.986074287,0.186087628,0.593210698,0.580727506,0.489866744,0.264418539,0.012736824,2.157315085
