ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,class
29,0.154643816,0.270913227,0.622722476,0.622183494,0.39439484,0.943236137,0.109178529,0.032364171,0.522755897,0.283371734,0.462181632,0.704425325,0.497061798,0.890763042,0.526472741,0.802383281,0.411245215,0.454481215,0.552086506,0.586864057,0.906385501,0.956198775,0.211209303,0.414688628,0.78608398,0.904098299,0.992393883,0.771568234,0.400848803,0.01928534,0.904080287,0.315625016,0.915822542,0.211261528,0.900011929,0.550094189,0.620515825,0.216213292,0.744550663,0.838006501,0.08370166,0.882857045,0.84459603,0.102036114,0.410877896,0.680713847,0.871565296,0.679911339,0.764725591,0.838754227,0.777596147,0.938597729,0.109213426,0.089367164,0.411914783,0.556636855,0.706250062,0.978761033,0.431726006,0.256753049,0.40902028,0.5271042,0.040429838,0.828668693,0.445546054,0.407231584,0.761884317,0.816923058,0.004286227,0.843631421,0.770132545,0.509755326,0.06397279,0.285692517,0.693625765,0
30,0.328512099,0.15958681,0.911837493,0.692381511,0.002323932,0.52974999,0.058175289,0.555940958,0.614555704,0.445042194,0.962812079,0.229932776,0.890911052,0.843918117,0.472550041,0.702446748,0.7445256,0.72941944,0.139583345,0.530347281,0.417421694,0.165718649,0.306253299,0.571709179,0.601974245,0.760966571,0.694948703,0.180186353,0.949897446,0.162208522,0.792256461,0.339673776,0.705930046,0.498759054,0.845190725,0.129481519,0.054511266,0.334897495,0.605610554,0.725421708,0.93564792,0.702422424,0.970387483,0.385676525,0.614356356,0.585942808,0.833304091,0.679274767,0.776173491,0.586558763,0.940145342,0.397903091,0.781816749,0.102204381,0.751815632,0.780728258,0.292248652,0.339964211,0.583294108,0.709410522,0.493701383,0.148619237,0.840833286,0.367423399,0.041197756,0.889220703,0.991359591,0.101800518,0.884502526,0.236475752,0.751708007,0.439248586,0.143415786,0.894013363,0.272211538,0
31,0.013257556,0.58004214,0.219249059,0.577567623,0.256579844,0.047453974,0.742684797,0.052110768,0.641176433,0.580186238,0.698143832,0.54747606,0.708628287,0.653300841,0.523453634,0.595997687,0.003959895,0.965123623,0.746115119,0.850492864,0.93412793,0.285342572,0.664559662,0.987566533,0.965612983,0.128004725,0.691806657,0.846347712,0.996434415,0.007739266,0.269977773,0.186634887,0.119098053,0.817095593,0.89469118,0.4457949,0.542897843,0.05237023,0.694996882,0.363980623,0.239417663,0.191636253,0.574609948,0.822326085,0.529176575,0.995095542,0.389033288,0.192968515,0.443704408,0.20351487,0.276147489,0.133277216,0.041290294,0.468187844,0.891462247,0.896026653,0.234914896,0.192066847,0.200661488,0.297322957,0.074662525,0.25479527,0.418347832,0.132330742,0.394040164,0.756984197,0.303910566,0.984090564,0.764093089,0.240049989,0.488589157,0.142389453,0.028286662,0.011714459,0.467837249,0
32,0.836725353,0.510660136,0.199811441,0.011225007,0.550442819,0.721593243,0.610940435,0.847608216,0.696316545,0.899393655,0.559994638,0.579800813,0.453270566,0.264502259,0.514434207,0.101542633,0.124137723,0.336592049,0.008601117,0.553573753,0.186815071,0.100373229,0.331377327,0.23154813,0.570715284,0.774824798,0.116957375,0.473448203,0.112636286,0.761166726,0.578598424,0.026650212,0.870894898,0.164464235,0.284576684,0.525781681,0.967652085,0.607822803,0.944997451,0.531022458,0.289722566,0.183440286,0.58865734,0.932636209,0.754692592,0.511216407,0.034094427,0.924380536,0.389270525,0.393446083,0.344087841,0.448926177,0.524613058,0.95451458,0.208997757,0.762100684,0.708333566,0.88093767,0.590196717,0.236534278,0.698016849,0.964985172,0.239669046,0.262480279,0.458373125,0.02877162,0.540063738,0.500361953,0.370149547,0.053902132,0.8516978,0.188862618,0.849492469,0.245988314,0.277582925,0
33,0.697357035,0.28598535,0.627594326,0.099093222,0.321373421,0.397179287,0.24760289,0.475917542,0.140406871,0.29895908,0.840687694,0.403638017,0.44516353,0.975518869,0.295197469,0.594266741,0.575256494,0.948432157,0.017464335,0.189204252,0.121585467,0.68322104,0.388840579,0.215314064,0.786178928,0.078312236,0.363967664,0.740600616,0.113791082,0.60627546,0.024212128,0.559581204,0.886587705,0.558450012,0.052993416,0.270233089,0.455152366,0.968882954,0.876619547,0.658109223,0.190059251,0.096865446,0.958799539,0.33360337,0.443834164,0.312417876,0.45957723,0.406273179,0.86677657,0.529799833,0.820361478,0.839997343,0.932737026,0.949752956,0.624956444,0.751235789,0.148598413,0.337174452,0.219363134,0.438546788,0.131532617,0.261189487,0.311728622,0.361972381,0.448540206,0.842799355,0.423949089,0.1166534,0.190105225,0.759340922,0.436995559,0.761011743,0.443448596,0.664186239,0.048199088,0
34,0.436417439,0.410162409,0.177040149,0.103850223,0.785986008,0.227260324,0.864653453,0.463719745,0.594296915,0.913159838,0.021098859,0.775288232,0.969213377,0.249265012,0.985881218,0.180626377,0.247857676,0.609166341,0.221530304,0.409407045,0.44201581,0.523541871,0.172154189,0.326222952,0.287840291,0.527582969,0.278379308,0.334889666,0.685175713,0.635790261,0.829013956,0.026817337,0.782859423,0.61791868,0.340374221,0.066300459,0.228021454,0.232266004,0.86312203,0.390209122,0.877561091,0.603076192,0.663333831,0.002450709,0.356698734,0.759746731,0.777805336,0.963483116,0.705703487,0.57792744,0.09647359,0.27926522,0.149107977,0.620559427,0.000637199,0.363530717,0.484539182,0.664042489,0.914586211,0.221147954,0.974444393,0.893999658,0.603025034,0.978353055,0.752590135,0.104389481,0.053125249,0.957863178,0.818973229,0.451316482,0.74401709,0.704040338,0.058189243,0.068612777,0.756884414,1
35,0.675318701,0.58545973,0.534107637,0.527568216,0.538545593,0.282224213,0.881999809,0.412937901,0.538874389,0.248920345,0.024960984,0.441246233,0.255663752,0.546840778,0.10675884,0.076689126,0.238241758,0.828573151,0.911358523,0.549468868,0.638814603,0.410125511,0.911956382,0.93168815,0.93606226,0.973488767,0.841482549,0.377801152,0.753258928,0.888839538,0.694693604,0.573478742,0.653754319,0.945799866,0.940630223,0.192279273,0.286705219,0.543011888,0.789255424,0.973849775,0.021867635,0.822740775,0.41174642,0.633275911,0.586808674,0.112023848,0.594101681,0.161016323,0.639111341,0.604129715,0.353683604,0.243170719,0.385748078,0.329161221,0.579458105,0.79252888,0.401149629,0.527240447,0.625746776,0.758621283,0.520254459,0.762358717,0.447539662,0.289742982,0.60272574,0.096154433,0.762912862,0.151760231,0.765786158,0.480396024,0.029589583,0.406351795,0.114822127,0.204343667,0.533885727,0
36,0.285911026,0.941875968,0.653947097,0.704085876,0.208047902,0.443611843,0.609042734,0.509438847,0.593654327,0.167686572,0.81531337,0.044159429,0.938924471,0.052152714,0.076251485,0.968227545,0.636909694,0.906944274,0.9905753,0.593047544,0.214805918,0.665706642,0.884578035,0.703752735,0.040333331,0.274582585,0.842965167,0.88865794,0.654346657,0.583178135,0.470638414,0.943547342,0.838936535,0.075911885,0.474306138,0.635700334,0.157944393,0.410834177,0.835229897,0.596939479,0.772809671,0.528525134,0.4042083,0.676202728,0.008978356,0.264491843,0.812826457,0.176484121,0.089518121,0.820437856,0.942135401,0.8410411,0.453028838,0.448147508,0.059529324,0.129094465,0.402260526,0.369849253,0.110893399,0.369257965,0.734848299,0.154322376,0.696196639,0.711372975,0.901706421,0.081684794,0.605617991,0.274166309,0.350257407,0.495874964,0.476773396,0.670210463,0.592400584,0.555862043,0.279261942,1
37,0.526516376,0.28262765,0.231355844,0.326958851,0.038165045,0.745846657,0.541859567,0.563718258,0.99181749,0.699350752,0.02985424,0.229195791,0.836888996,0.757709113,0.078225406,0.233715917,0.088392526,0.228439119,0.861775202,0.701855849,0.057182786,0.366911248,0.816467526,0.09017868,0.375274418,0.075607917,0.760230055,0.326733299,0.444838543,0.739318312,0.112411902,0.678630043,0.637096526,0.955836202,0.099348495,0.252482282,0.535870977,0.19117992,0.363666823,0.87337473,0.379059714,0.075825475,0.431925337,0.309668898,0.197230749,0.429941889,0.450799074,0.448153257,0.650427225,0.249051045,0.791387317,0.620420811,0.328451706,0.707465939,0.478492601,0.527658213,0.636904793,0.155628554,0.537581958,0.790549346,0.573135701,0.260084075,0.515198882,0.792905394,0.578303066,0.176360284,0.8163349,0.851176415,0.053592901,0.116607407,0.090640028,0.92522834,0.07917706,0.89931063,0.521676033,0
38,0.365975141,0.569904333,0.511538552,0.903950715,0.921140455,0.176796495,0.067144104,0.087984143,0.71514045,0.755784816,0.593372124,0.758788573,0.559596945,0.572006547,0.935526147,0.308059675,0.723421279,0.136717309,0.64146935,0.05658515,0.498567574,0.632043829,0.270435009,0.023476558,0.730617321,0.558987638,0.403588301,0.252876806,0.747342082,0.604670925,0.936452644,0.284254125,0.825351585,0.016465497,0.804143696,0.172740654,0.973081361,0.481201055,0.243211187,0.368214323,0.347372184,0.872383465,0.403039724,0.788821242,0.824159928,0.809423348,0.158436516,0.511000352,0.236113272,0.326504176,0.965415245,0.726556382,0.650475841,0.686084017,0.234131936,0.79783804,0.950352595,0.443107557,0.774520386,0.575561511,0.984963598,0.805892729,0.985704556,0.2626201,0.630759436,0.655927638,0.098747918,0.376132583,0.281549692,0.332857403,0.745179145,0.481088649,0.982457704,0.088990183,0.583523241,1
39,0.173245241,0.681246467,0.622267478,0.582900318,0.375267365,0.162319938,0.343728494,0.750943199,0.768070765,0.43728008,0.802890829,0.886991224,0.613001228,0.430277156,0.626120025,0.123912096,0.051572483,0.127992774,0.234361126,0.325087975,0.673708737,0.222226568,0.492225503,0.356425311,0.766520975,0.014906452,0.992390481,0.386322848,0.010166824,0.670410642,0.070289223,0.914454253,0.032591237,0.755814226,0.229640108,0.16465988,0.414339418,0.256314349,0.678744419,0.966385115,0.198153999,0.404863292,0.23669185,0.649975022,0.484159755,0.346707363,0.655237364,0.854710045,0.006295321,0.937330608,0.200510379,0.900594441,0.646614009,0.992395202,0.589380847,0.749598443,0.853790297,0.804895319,0.99700662,0.039192484,0.856649333,0.516690296,0.363140782,0.848364396,0.075873509,0.986589574,0.343056984,0.778839513,0.599815942,0.876687248,0.612647549,0.807142583,0.396710613,0.509569025,0.987572006,0
40,0.667198871,0.434239851,0.613861834,0.643069514,0.18511967,0.071001734,0.244970062,0.623055221,0.175662758,0.296491643,0.933183967,0.567847162,0.458536285,0.761671943,0.80079492,0.148235934,0.576990602,0.537275465,0.001674915,0.142876692,0.028450574,0.558172818,0.796893122,0.448463115,0.33487888,0.628946306,0.674036631,0.871433497,0.76174231,0.825291559,0.231407257,0.291800271,0.546699514,0.162815477,0.354131295,0.929701818,0.446992822,0.060361084,0.615122188,0.987942365,0.194214871,0.142404295,0.652141719,0.442086175,0.015932343,0.964635718,0.614966125,0.605322851,0.3431547,0.655634231,0.069625378,0.094465928,0.820498493,0.96913958,0.80762421,0.983030391,0.724670118,0.155631753,0.059194313,0.858642188,0.807992355,0.713472425,0.912252479,0.76519102,0.785455306,0.335001664,0.086330628,0.922636285,0.973261813,0.41867191,0.800899587,0.357638078,0.44837803,0.943724251,0.478451562,0
41,0.064797251,0.544135623,0.778226634,0.482929294,0.452595213,0.159677231,0.454361828,0.572180513,0.338811947,0.943949753,0.588755924,0.846570688,0.853351583,0.695286752,0.045641521,0.820699356,0.018486574,0.014071411,0.952098213,0.97129581,0.156321185,0.580359688,0.171918951,0.594021912,0.409117761,0.353348698,0.878758875,0.142982676,0.650017325,0.378995748,0.192737541,0.130239372,0.806750229,0.753003956,0.371256813,0.786543002,0.219636375,0.791771151,0.019323868,0.47617339,0.82574279,0.698794131,0.671814164,0.885570793,0.237351916,0.106322889,0.442965143,0.717637869,0.796690173,0.226045169,0.32536311,0.414575866,0.798392669,0.0035026,0.962221387,0.613488586,0.909001491,0.562564547,0.381593381,0.441416535,0.58229903,0.173094855,0.568076037,0.313809819,0.904638451,0.959665302,0.745495714,0.973963179,0.204264081,0.267130118,0.824658358,0.673573701,0.735776816,0.521218014,0.649415807,0
42,0.835066281,0.264078509,0.064870487,0.140284496,0.398541152,0.365803089,0.265239892,0.103468956,0.829923631,0.849513865,0.290660749,0.679200845,0.806167749,0.557745432,0.984647231,0.621323799,0.969736623,0.71310355,0.797514457,0.147860445,0.842722774,0.590338622,0.817235324,0.066080282,0.111455927,0.350359452,0.420880457,0.451162665,0.6321321,0.136684843,0.38644683,0.233023593,0.001920624,0.872130748,0.129219563,0.123434734,0.508589175,0.012679227,0.335141293,0.260534406,0.649125283,0.375278933,0.499336498,0.654625364,0.368512134,0.661991358,0.732092868,0.577188844,0.873483988,0.092146657,0.012751194,0.467312608,0.909009814,0.519581502,0.884840428,0.622098744,0.388032867,0.847083424,0.10100842,0.97472634,0.089706392,0.603888677,0.563076075,0.882557648,0.161724776,0.010405835,0.305410352,0.27322971,0.586118501,0.901858454,0.769788559,0.129019059,0.124842348,0.561532511,0.410914616,1
43,0.196273599,0.513410897,0.954391558,0.06301992,0.877534703,0.227589484,0.891299149,0.495165245,0.487877263,0.402041373,0.863793624,0.084785892,0.090727135,0.221741804,0.908137913,0.703938674,0.098069785,0.54739673,0.793540706,0.858868777,0.728743949,0.902543883,0.439819584,0.780221251,0.441400339,0.362634655,0.940617107,0.566815352,0.811479635,0.946306519,0.145880447,0.601777008,0.590237076,0.449348121,0.554330105,0.624310557,0.705990428,0.741695653,0.979485819,0.082051182,0.546156442,0.351232508,0.027856864,0.733246523,0.865721357,0.826851409,0.313024493,0.822127635,0.474567364,0.983591274,0.332919609,0.436743565,0.573518846,0.570935806,0.346269112,0.430483155,0.963621876,0.102726938,0.401117751,0.166190892,0.065546327,0.179055139,0.575772255,0.085962476,0.525186069,0.211533513,0.470175076,0.316437235,0.870949871,0.339690617,0.414257615,0.038308273,0.972624579,0.023215666,0.438384138,1
44,0.358085633,0.200185676,0.902085378,0.493022021,0.828878078,0.294296635,0.626949002,0.668209612,0.021367542,0.656687216,0.961832065,0.183367291,0.76035133,0.01305595,0.509132692,0.995970128,0.3390204,0.710296326,0.424875734,0.209484934,0.588475565,0.365503196,0.139545152,0.486697733,0.071081276,0.484374588,0.232880119,0.237970357,0.568903214,0.171298154,0.827357621,0.270119624,0.639045806,0.2676396,0.864052501,0.351902511,0.711392728,0.199175968,0.484287145,0.174862354,0.249221331,0.604404792,0.252436108,0.846173689,0.954194769,0.528214268,0.128058532,0.235408727,0.141361322,0.093378806,0.471964738,0.719311249,0.484908699,0.157935177,0.317630177,0.928886182,0.557440091,0.625634805,0.671144231,0.399167229,0.917861142,0.263077385,0.457014082,0.269010606,0.45883979,0.860287148,0.363487348,0.206729573,0.052929194,0.013095513,0.31534556,0.722984372,0.704500637,0.431924079,0.284597084,1
45,0.502387536,0.093629376,0.330408743,0.336074083,0.161652032,0.238592822,0.135575713,0.890511033,0.505933369,0.078731939,0.923911195,0.292312284,0.726226345,0.183664044,0.652588286,0.873956376,0.082702675,0.876237641,0.128652526,0.307974739,0.0771649,0.385418265,0.004864965,0.428900905,0.687988137,0.705970228,0.025564448,0.068408911,0.770980031,0.997411887,0.332878379,0.553897106,0.691755538,0.798862804,0.215577866,0.526741089,0.710108243,0.374905336,0.21552546,0.827236977,0.070749109,0.382900165,0.15250808,0.896768759,0.974869171,0.639171236,0.887177374,0.368436203,0.58280847,0.007118585,0.196627507,0.227876497,0.221738112,0.518457082,0.141486069,0.944444552,0.148465758,0.931780955,0.402452559,0.159785903,0.276979718,0.95216238,0.817789741,0.025274968,0.248968773,0.704951853,0.298282806,0.590321885,0.901360758,0.196497663,0.922963551,0.561293364,0.164022047,0.977435126,0.310829379,0
46,0.845759374,0.51740522,0.247933702,0.828821664,0.554214743,0.774082273,0.100020932,0.824584804,0.430605467,0.578900535,0.396252982,0.233008597,0.034190571,0.426381861,0.7954691,0.75298588,0.485777188,0.921080168,0.615191175,0.894875056,0.856489566,0.132714304,0.515239128,0.382922366,0.323145756,0.018561911,0.384783205,0.438452734,0.459296341,0.38906524,0.535190762,0.74569576,0.294398823,0.733226558,0.252489369,0.723868425,0.521543962,0.612564596,0.668149255,0.468992789,0.416370384,0.066490156,0.752467831,0.027190011,0.390666529,0.715957493,0.855629612,0.762174494,0.162060895,0.077109569,0.739044927,0.867449153,0.430322912,0.221265525,0.850202411,0.060130869,0.70417921,0.078003551,0.479291926,0.305226787,0.186309126,0.223992215,0.388312436,0.664415542,0.704766433,0.651087139,0.812276306,0.84539407,0.968870296,0.939518461,0.291831372,0.29847389,0.491800574,0.581513234,0.836962016,1
47,0.398974654,0.072044943,0.586979861,0.318950666,0.012965489,0.626034113,0.958937965,0.873029029,0.114066009,0.48519424,0.291316981,0.981412611,0.358938279,0.079176775,0.045427746,0.14249385,0.749384288,0.809809573,0.9187841,0.599505016,0.114831544,0.696721057,0.150190499,0.591700061,0.249826573,0.697583383,0.356675527,0.687382542,0.225397411,0.762294018,0.262877054,0.991573893,0.333020311,0.196450025,0.714229379,0.141970094,0.2616559,0.837942011,0.596256315,0.692994148,0.226758872,0.847192639,0.615623801,0.786301172,0.679927065,0.528488416,0.264041031,0.920281724,0.358623899,0.29828523,0.89528091,0.043783057,0.494212959,0.365682513,0.598250337,0.213371344,0.365783851,0.836849431,0.592345228,0.239898172,0.130357019,0.407205421,0.683371061,0.10452712,0.2991502,0.706362297,0.078195708,0.269125181,0.729919595,0.747041658,0.830526974,0.945489196,0.441114736,0.260149832,0.403449799,1
48,0.644398174,0.299304439,0.631412609,0.194586685,0.609516141,0.245380479,0.106384664,0.98312694,0.909159785,0.12334269,0.040220992,0.150151307,0.252042812,0.436502555,0.837195734,0.705945205,0.602816316,0.760624096,0.646785293,0.301947308,0.601573814,0.078970271,0.109853539,0.654751163,0.369824527,0.511319282,0.363825949,0.623643453,0.743095583,0.266837402,0.453085787,0.200803046,0.115341418,0.368802266,0.945471942,0.443139874,0.621593447,0.746365406,0.472645909,0.377257858,0.268356411,0.212348287,0.3470816,0.133567398,0.971592832,0.840909372,0.833263921,0.515336202,0.131677063,0.611231349,0.861884132,0.816604691,0.77786259,0.438678668,0.821550269,0.55821066,0.783182379,0.925070357,0.011505674,0.718227427,0.051549552,0.187700738,0.349825849,0.506060596,0.086208008,0.71502725,0.719655585,0.422981524,0.90021179,0.520036809,0.473151461,0.5655447,0.375389341,0.832495112,0.336859638,1
49,0.624447629,0.752825573,0.657704726,0.293097673,0.748434065,0.356652873,0.395735789,0.781788799,0.205524525,0.38979973,0.349747893,0.700658733,0.780848183,0.734322509,0.17018941,0.292584508,0.447724152,0.382914953,0.549300705,0.897578437,0.745353192,0.468256589,0.423261724,0.616948041,0.538252677,0.393291908,0.211460242,0.637292628,0.350109289,0.77146276,0.632613287,0.43780368,0.385162893,0.71393011,0.790052617,0.68198323,0.194014048,0.526302154,0.053924825,0.231089571,0.671987669,0.79883432,0.557304497,0.426150532,0.819056367,0.348401431,0.749261129,0.02261899,0.072080208,0.863325914,0.168951986,0.66595251,0.732041924,0.113984958,0.983043928,0.014255059,0.169166954,0.159161632,0.2296746,0.465231339,0.837466614,0.781570364,0.694528852,0.611985421,0.286719112,0.252351408,0.988936695,0.562775547,0.256388627,0.380327193,0.394279337,0.993580686,0.589229048,0.819159203,0.265093239,1
