Column1,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,class
111,0.45825414,0.434525329,0.910468112,0.494758402,0.128594688,0.808971112,0.147620608,0.375519812,0.591470419,0.448598693,0.471957264,0.717026202,0.584322334,0.834446436,0.524973075,0.719001026,0.327227038,0.533686422,0.074690813,0.93325247,1
112,0.0994145,0.066557609,0.702705676,0.767933267,0.939303189,0.188301486,0.064319572,0.091474837,0.253661888,0.415442502,0.884867094,0.065995412,0.98739701,0.325664063,0.959652514,0.574761594,0.169429,0.15480622,0.385177858,0.498008134,1
113,0.204811143,0.103690839,0.8469122,0.288497853,0.16317645,0.508907136,0.33542772,0.132595001,0.097720044,0.780164801,0.518650038,0.770617711,0.318646872,0.255981885,0.254034002,0.120361919,0.603503889,0.050180902,0.597166156,0.067861216,1
114,0.050146191,0.984017041,0.088630568,0.587072333,0.948876694,0.327898679,0.740854572,0.774214267,0.890673413,0.751045913,0.523838811,0.984283929,0.544880053,0.054712435,0.434562658,0.300347648,0.315864542,0.448178648,0.537426405,0.758039502,0
115,0.10346665,0.328900489,0.850988343,0.904394793,0.499800598,0.889414389,0.633390746,0.05418372,0.914809407,0.166975972,0.739886994,0.80153571,0.697667114,0.45447382,0.895051836,0.235383655,0.698743815,0.744425673,0.289990012,0.792886775,0
116,0.63929542,0.569078207,0.409391851,0.482834323,0.974243774,0.065159225,0.044631655,0.097225703,0.875766443,0.075494051,0.124402632,0.047235227,0.463030173,0.058397646,0.086922097,0.278695258,0.731474102,0.798018081,0.814659989,0.653883294,0
117,0.765299576,0.384891933,0.425491625,0.482292147,0.185973003,0.220239711,0.428927542,0.652388112,0.856388818,0.77073608,0.33215161,0.910756002,0.959125147,0.57732443,0.574504328,0.376289666,0.596501094,0.129684027,0.340415057,0.075254122,0
118,0.529807945,0.703617759,0.482448433,0.657157293,0.09140098,0.496877947,0.452939403,0.640867897,0.050567474,0.09666732,0.333631295,0.083525558,0.766636101,0.847402759,0.779352814,0.012826849,0.391209919,0.852830212,0.034792312,0.345837148,1
119,0.285476633,0.580343821,0.828652203,0.608983042,0.930659856,0.167091327,0.09347337,0.567847032,0.764510042,0.24996715,0.261904418,0.492209917,0.400203067,0.452592642,0.79586045,0.948012666,0.837110484,0.478469851,0.607691303,0.616950277,0
120,0.718527971,0.459400963,0.32769985,0.85977129,0.069568928,0.697010614,0.003091726,0.73597287,0.625484609,0.100471044,0.78173599,0.694229888,0.990645427,0.176466477,0.692900896,0.372572342,0.810855301,0.187311173,0.503346636,0.629236575,0
121,0.620165666,0.323185256,0.707996403,0.931361673,0.456367031,0.315335265,0.585870791,0.349802807,0.099541767,0.730540037,0.429442444,0.538067156,0.467593126,0.002307999,0.423750464,0.171544358,0.140653152,0.306346114,0.407281985,0.485232396,1
122,0.522326352,0.11274509,0.934690702,0.328407864,0.316105758,0.290329813,0.904999802,0.392768109,0.471435999,0.819281753,0.028245825,0.650927335,0.56970051,0.77129117,0.652009712,0.942934613,0.488078666,0.036369237,0.855737553,0.982321154,0
123,0.659125531,0.6740189,0.474302145,0.280801752,0.810389676,0.184947794,0.859892403,0.965010962,0.350255292,0.785530362,0.781608146,0.193956262,0.916337477,0.958125403,0.614673197,0.171462999,0.432632775,0.630821811,0.83413265,0.726464783,1
124,0.240122941,0.718584637,0.889922336,0.291351612,0.08947678,0.324911016,0.278777898,0.537432761,0.328802579,0.358908554,0.633692443,0.883667412,0.53068263,0.83025458,0.614767829,0.647264359,0.6799254,0.924899936,0.195887767,0.6974742,1
125,0.288230537,0.398402979,0.054036956,0.199479846,0.484453521,0.493947167,0.752425911,0.374241816,0.652395231,0.344217668,0.197111617,0.724441827,0.608509813,0.513019571,0.612969783,0.880803857,0.690848416,0.38708839,0.027507403,0.18873888,0
126,0.558250948,0.096269387,0.274362805,0.278107209,0.052390187,0.129340437,0.697577744,0.274495744,0.313791394,0.643267112,0.302299471,0.065369816,0.803314268,0.212491302,0.499225924,0.133804787,0.861165719,0.122571708,0.993450901,0.477535486,0
127,0.988112019,0.386754131,0.037436349,0.228359857,0.757574124,0.675690921,0.026179091,0.216367184,0.27535277,0.864013241,0.638568248,0.490741068,0.815092655,0.057968406,0.842057506,0.737493118,0.923898071,0.354091656,0.15733273,0.824571178,0
128,0.575744822,0.998484376,0.599040451,0.101959671,0.907679334,0.625413837,0.667712864,0.232355079,0.902701621,0.273721666,0.866574597,0.775851032,0.7610472,0.495025784,0.077505393,0.022309468,0.150598268,0.554088259,0.070259203,0.544385446,1
129,0.867803487,0.230969117,0.778923857,0.751845412,0.744718557,0.760839582,0.461775893,0.670155241,0.641820217,0.813259898,0.951127845,0.136541729,0.59620046,0.872314977,0.818171061,0.347095497,0.01486251,0.876377926,0.751980844,0.518361272,1
130,0.208346132,0.225455504,0.614560868,0.877944075,0.269223762,0.045995106,0.719254014,0.619503856,0.279552445,0.107077068,0.483846114,0.982502775,0.621337492,0.284043256,0.259685203,0.274859559,0.612423946,0.788883476,0.449986517,0.791853402,0
131,0.956414934,0.003282498,0.460932116,0.327255262,0.333641671,0.739440812,0.003883904,0.394939108,0.197295276,0.091030453,0.00640987,0.150967942,0.898957673,0.175773622,0.783669868,0.079271154,0.640367116,0.972986864,0.068213612,0.004564958,0
132,0.824803109,0.969645247,0.796053276,0.58412239,0.116767694,0.661148515,0.947455823,0.724703256,0.785933448,0.591409975,0.38853534,0.233314057,0.822996667,0.559025092,0.477460492,0.799995187,0.550371233,0.71334689,0.763265389,0.334458183,1
133,0.071024392,0.973374066,0.373514053,0.583148415,0.893336607,0.323456424,0.46372977,0.22692696,0.883665204,0.774936336,0.276608763,0.114710372,0.773881192,0.033298123,0.655658324,0.08218397,0.485035443,0.875132692,0.874425412,0.602821084,0
134,0.024491963,0.504535722,0.020487354,0.944528773,0.740811447,0.028590523,0.515115466,0.737055516,0.695847348,0.575600634,0.324098173,0.406685161,0.749633795,0.674801446,0.633558894,0.121202543,0.917074758,0.103970103,0.674855163,0.506520876,0
135,0.529474819,0.369628098,0.66290993,0.876276484,0.934694928,0.178680495,0.827513945,0.37276245,0.026109594,0.789436972,0.445660688,0.754758702,0.893870418,0.321492388,0.739786573,0.360247293,0.47989075,0.031034116,0.654895698,0.905638523,1
136,0.655476746,0.666581556,0.381763505,0.760193258,0.977919786,0.671285984,0.41595127,0.840036789,0.390350028,0.029263915,0.991928626,0.014907249,0.715279232,0.1983003,0.248934285,0.081606205,0.530716434,0.263850327,0.782342692,0.413603675,1
137,0.010970114,0.345077274,0.524056257,0.643133206,0.612767153,0.93430471,0.551464827,0.812827096,0.950793318,0.163174257,0.408821967,0.067014668,0.367233716,0.362100116,0.868722973,0.528191527,0.762884072,0.87358176,0.95560068,0.151451009,0
138,0.221424871,0.115994062,0.559685968,0.873933051,0.742947137,0.886610048,0.579139823,0.412642149,0.389179037,0.038980425,0.531404828,0.644260094,0.426147151,0.573688622,0.235823604,0.061691769,0.543008759,0.250675523,0.681262115,0.312664793,0
139,0.950040077,0.97187678,0.491462742,0.234348024,0.236801551,0.827174674,0.129871738,0.461356524,0.694888182,0.23270508,0.288563193,0.311844452,0.10237074,0.921452845,0.75496293,0.094814006,0.892833796,0.418196553,0.488274519,0.615211153,0
140,0.665939603,0.294948154,0.791244872,0.541700845,0.679810553,0.976142712,0.404565269,0.157000013,0.338795691,0.146376668,0.202419508,0.851633722,0.054253835,0.624276668,0.313372681,0.24906254,0.887366626,0.568537063,0.341837496,0.163208403,0
141,0.037485357,0.570346602,0.28148611,0.377067135,0.767832998,0.478904263,0.228014053,0.354492272,0.71186867,0.472100456,0.398073005,0.761358382,0.329728298,0.905400683,0.843565178,0.001067638,0.491105517,0.856612436,0.526289897,0.791869125,0
142,0.470757246,0.398573964,0.950331169,0.859007109,0.397168785,0.15332718,0.455759511,0.485449424,0.380141303,0.502311514,0.903909475,0.531153919,0.023968888,0.329702872,0.154088093,0.139731347,0.535808079,0.76936869,0.177561169,0.322903793,1
143,0.015372877,0.771637352,0.374137107,0.362718667,0.982775421,0.093894666,0.739981814,0.031969489,0.111766096,0.326853644,0.284210102,0.571808902,0.294587891,0.742355704,0.619160786,0.206291591,0.793841962,0.125704991,0.968255603,0.414581765,1
144,0.835714735,0.71130524,0.830483087,0.465275881,0.779496497,0.310212889,0.659995147,0.612140271,0.196105,0.968313937,0.605122796,0.518210513,0.563604669,0.312977731,0.274365402,0.591191801,0.734253132,0.47568145,0.545797425,0.231689051,1
145,0.284508814,0.149479776,0.473079126,0.580678805,0.253594268,0.167650309,0.995155553,0.403985872,0.302712657,0.219121221,0.714847505,0.72787402,0.013936211,0.751806024,0.902398827,0.264822225,0.930276063,0.602050734,0.375182103,0.275389958,0
146,0.040496722,0.705025414,0.434319863,0.626039845,0.947176509,0.090052658,0.038002135,0.325490505,0.975832474,0.573706819,0.615224034,0.886399649,0.662922335,0.880580987,0.043634167,0.763936923,0.567476528,0.865951166,0.234106236,0.459160202,0
147,0.16035656,0.487885996,0.688652705,0.429919469,0.634327063,0.692925838,0.151014045,0.536377815,0.474454867,0.4089336,0.869302585,0.864739359,0.705811757,0.066425386,0.54498771,0.875997248,0.189322397,0.940429884,0.48311726,0.982487082,1
148,0.443356713,0.885696809,0.650377173,0.415133516,0.65361344,0.329714355,0.009432426,0.278166647,0.515930772,0.609478647,0.798486253,0.016615976,0.418089074,0.708329322,0.09884215,0.486756223,0.329190537,0.595100067,0.286654205,0.166016892,1
149,0.078191853,0.902001257,0.291971666,0.554988418,0.080227386,0.165519304,0.896013966,0.309680366,0.824414726,0.127042767,0.050291664,0.138655511,0.410650567,0.31388843,0.666770584,0.626665512,0.605073601,0.365610273,0.994287461,0.653697806,0
150,0.171808311,0.212699743,0.044111269,0.605049475,0.290797672,0.860481373,0.118944945,0.712479747,0.439395728,0.854100982,0.385191143,0.139223483,0.049413027,0.043480225,0.671268185,0.958781617,0.203530469,0.622331511,0.337263135,0.991867803,0
151,0.031040577,0.795919523,0.979728855,0.320036809,0.693319302,0.040411665,0.901532315,0.001073115,0.837114939,0.486366168,0.810187026,0.760913838,0.085576812,0.652147627,0.027683241,0.011463372,0.543392553,0.031428838,0.400978288,0.008185226,1
152,0.217518476,0.614450072,0.967796155,0.688252952,0.344325071,0.894111152,0.767485405,0.780477705,0.083422912,0.721179434,0.655116151,0.495205378,0.016678389,0.281687057,0.336887638,0.196931355,0.997897003,0.09830424,0.216065805,0.951262257,1
153,0.483325531,0.200502018,0.895464699,0.438109237,0.541883475,0.65256293,0.23239927,0.415321933,0.894764767,0.079027217,0.13120468,0.958002308,0.338805861,0.423782541,0.878777984,0.646435295,0.031450991,0.647252427,0.278554364,0.886880905,1
154,0.463989868,0.997883799,0.110878786,0.372752701,0.695532566,0.334886472,0.927654955,0.643393017,0.586098267,0.17044898,0.625921124,0.015679164,0.094533047,0.408521091,0.502937467,0.442387286,0.151775474,0.572898621,0.041974841,0.865758331,1
155,0.263010318,0.011594061,0.965939334,0.8471808,0.105321394,0.618407125,0.790437186,0.151921682,0.202070396,0.084173689,0.104365159,0.469043842,0.1192957,0.955434941,0.002099372,0.69036509,0.78638326,0.375148685,0.650398934,0.265661923,0
156,0.107331632,0.332110855,0.134477703,0.603234326,0.000920935,0.459952885,0.14228406,0.107140319,0.747689194,0.32648766,0.405647563,0.020486879,0.830230419,0.186247337,0.726514119,0.333923721,0.805661023,0.702893185,0.106426893,0.397149398,0
157,0.465904329,0.933554034,0.208490545,0.425536745,0.180276934,0.133571474,0.054522219,0.56061278,0.722532346,0.3022555,0.224162231,0.799276623,0.464564834,0.85178562,0.097699878,0.441303614,0.839391262,0.644053724,0.27040127,0.294758158,0
158,0.113901207,0.460257836,0.150452015,0.672000757,0.664148715,0.996434031,0.74600304,0.568233718,0.458041667,0.930784867,0.10152507,0.448523909,0.862967117,0.274211925,0.341707381,0.147203722,0.475369987,0.726683524,0.221192245,0.600548044,0
159,0.548634773,0.676839,0.789186578,0.279315668,0.868937035,0.571078318,0.140732769,0.084811244,0.524633929,0.446388414,0.034148597,0.523759633,0.872073555,0.939703191,0.893043678,0.875697995,0.171441199,0.968772105,0.797948644,0.647051796,1
160,0.578547809,0.395088826,0.05439208,0.879854543,0.10180613,0.193232746,0.205777434,0.948816043,0.91191937,0.877276001,0.944938672,0.342851243,0.199926752,0.833353127,0.256003775,0.000357012,0.639138558,0.876686614,0.038943192,0.02424035,0
161,0.41802061,0.027933634,0.714473266,0.361212093,0.741062627,0.674782021,0.077739109,0.634045778,0.694084693,0.716660329,0.481942932,0.684449984,0.786444927,0.45472439,0.307285522,0.12587281,0.095953281,0.417423067,0.962291575,0.958179958,0
162,0.975424404,0.175816571,0.538442712,0.648120568,0.367613209,0.987723616,0.956934879,0.922876202,0.346960821,0.345800417,0.111817713,0.886540406,0.099498984,0.124147141,0.167596381,0.545677906,0.400737208,0.667512305,0.713498728,0.179353325,0
163,0.696106036,0.859513443,0.516064133,0.832384393,0.183398788,0.887180061,0.939365404,0.259900159,0.276483865,0.425029821,0.800574326,0.02683092,0.850072235,0.349227005,0.083114056,0.253789321,0.520580473,0.891222088,0.591615682,0.703772989,1
164,0.74016141,0.300697146,0.206145157,0.861458582,0.160986105,0.142521971,0.980279596,0.564010786,0.967149241,0.3036994,0.174394966,0.829824177,0.979842438,0.71023723,0.923939538,0.108951066,0.15602058,0.976960516,0.988851646,0.093095011,0
165,0.968232846,0.600094098,0.739714555,0.468403701,0.163000062,0.797702208,0.709638674,0.908553872,0.102092958,0.853471538,0.792251246,0.662061944,0.119350291,0.492593295,0.695124348,0.391761753,0.524237377,0.477306264,0.39447124,0.497532178,1
166,0.048845293,0.29631129,0.84764387,0.090245247,0.6788121,0.112688517,0.533278592,0.04133441,0.309103684,0.982954194,0.449988692,0.866230394,0.514518114,0.692394711,0.659995776,0.303690647,0.860642181,0.965987879,0.493894015,0.17655216,0
167,0.164800714,0.432465093,0.457563363,0.588329428,0.676869266,0.264058831,0.727711248,0.136332775,0.11818602,0.136766348,0.35071151,0.296402441,0.633144511,0.436454304,0.450417904,0.565957509,0.096435801,0.015427425,0.206408087,0.36178916,1
168,0.695417477,0.191406656,0.101414963,0.331570888,0.238062426,0.768294245,0.806647912,0.932702136,0.826394586,0.922430488,0.494746348,0.318890161,0.508940259,0.868930176,0.227219346,0.84916952,0.602139782,0.019718944,0.609590436,0.449836761,0
169,0.212613537,0.15445737,0.014468617,0.388339182,0.671152089,0.327473706,0.887600179,0.900626014,0.583227472,0.784761972,0.761409159,0.736574619,0.240700924,0.234936603,0.37243001,0.90416962,0.62549386,0.815724272,0.279989736,0.013445729,0
170,0.118923423,0.617030108,0.971192895,0.597174498,0.019049805,0.022192155,0.007017769,0.59555893,0.166272192,0.539904216,0.173218662,0.854271218,0.38277922,0.870167849,0.307661107,0.516584028,0.123955348,0.671524973,0.343042494,0.628115315,1
171,0.215768521,0.314829185,0.166443375,0.933463072,0.888793668,0.017019392,0.619408324,0.637365342,0.158265593,0.692232084,0.29162482,0.888150291,0.206079347,0.917321663,0.96223438,0.251653106,0.235884959,0.511296857,0.362831968,0.519408996,1
172,0.482493411,0.959708466,0.997330804,0.634403839,0.17105494,0.31423621,0.339630077,0.503457224,0.349000036,0.860366158,0.317180835,0.948822658,0.094743494,0.716285524,0.943623385,0.922062455,0.537128697,0.607411837,0.483620802,0.693295197,1
173,0.691408328,0.875345264,0.324909394,0.180273223,0.575861903,0.523689629,0.948841424,0.144696043,0.635607719,0.032242983,0.569408976,0.268962562,0.563087402,0.380469623,0.667146449,0.8416012,0.749887006,0.041576175,0.629728127,0.045258761,0
174,0.715478639,0.053649396,0.679703293,0.951191079,0.750563588,0.107460702,0.424871583,0.332583204,0.06048907,0.566236278,0.652374337,0.98690529,0.100064752,0.083809533,0.035512358,0.497842486,0.896115662,0.515865717,0.162910324,0.475811914,0
175,0.35228515,0.302689271,0.253397794,0.815100555,0.045432742,0.338536232,0.552701451,0.611856617,0.478949798,0.751821625,0.266504363,0.980005988,0.957902571,0.430053742,0.538799715,0.35142017,0.736887306,0.552340058,0.705827795,0.071603519,0
176,0.660526152,0.638675264,0.118984199,0.628062117,0.933306157,0.745317324,0.68773378,0.126339116,0.962081583,0.445289111,0.915507526,0.790731438,0.402330738,0.157448018,0.15615992,0.911328839,0.191624123,0.29893187,0.721523296,0.580331176,0
177,0.438965983,0.680669572,0.117908671,0.490042952,0.050518022,0.194466495,0.867822772,0.490188464,0.520221826,0.397524292,0.218359162,0.158974988,0.829844811,0.781741557,0.647531187,0.177666224,0.471478798,0.813201869,0.45349991,0.061277365,0
178,0.181677494,0.043176153,0.409659633,0.01424766,0.898375187,0.584747579,0.959962654,0.317090333,0.462801029,0.732451212,0.998738069,0.717055824,0.117891481,0.971796761,0.048171032,0.179945003,0.115850959,0.889708392,0.139513039,0.512080964,0
179,0.393823286,0.335293416,0.953583423,0.824755314,0.02358918,0.384179443,0.189263792,0.248436772,0.557914329,0.888859156,0.640806679,0.534300666,0.805019661,0.995250743,0.926875901,0.020283706,0.079095269,0.62674394,0.204115772,0.143919573,1
180,0.102146061,0.148327965,0.507917347,0.940693108,0.947456114,0.616320104,0.747645134,0.978491164,0.641454746,0.809758092,0.833232955,0.903106343,0.521214146,0.288918593,0.275481812,0.864914388,0.722249707,0.578442789,0.881631419,0.701018249,0
181,0.270940133,0.894043658,0.584077431,0.277437285,0.460242748,0.823449252,0.15378327,0.247223756,0.401500636,0.085206022,0.693516465,0.581754295,0.162541277,0.651629033,0.126061542,0.228089002,0.535686522,0.043682782,0.604861674,0.075784214,1
182,0.17990829,0.506651755,0.975634127,0.067218952,0.169016127,0.432853891,0.383206779,0.874091723,0.110675334,0.824905988,0.15775783,0.411531223,0.759784523,0.285992309,0.344538521,0.467916822,0.622331137,0.16022641,0.573819189,0.696565349,1
183,0.497068266,0.76022703,0.536613855,0.475808399,0.787831437,0.673846223,0.123131451,0.564942496,0.252746802,0.604068284,0.489269531,0.416009054,0.036506097,0.301867716,0.714902291,0.481738075,0.119296006,0.877948969,0.445266221,0.856759497,1
