id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,class
73,0.844707951,0.199575609,0.468412752,0.413496012,0.054818765,0.104866143,0.501445387,0.529067906,0.183483604,0.873844285,0.558634975,0.644794301,0.545304742,0.328447472,0.72183837,0.948159689,0.408659502,0.976659468,0.995473131,0.283660831,0.885569837,0.354046219,0.182789185,0.765481583,0.242121898,0.768184817,0.527773854,0.593704001,0.224076032,0.239509065,0.105298425
74,0.589210601,0.015235101,0.64232869,0.857381885,0.6385314,0.322762382,0.360310427,0.913034567,0.984057771,0.158039947,0.810406427,0.24040324,0.412680172,0.57083425,0.439698002,0.97469393,0.164509417,0.355187055,0.244796615,0.89593591,0.791058175,0.479984511,0.339288078,0.184920979,0.270670686,0.003947858,0.34127958,0.739442616,0.331688535,0.141172762,-0.461183915
75,0.323705253,0.025812027,0.106300359,0.787214705,0.392466264,0.489963189,0.649829204,0.770024122,0.474551591,0.893117985,0.423422276,0.293188378,0.620160962,0.86603958,0.608030717,0.826438484,0.917710469,0.468995323,0.916551836,0.406169506,0.447123563,0.675711105,0.691355696,0.041807534,0.911494872,0.632099272,0.638401027,0.139937477,0.378714111,0.856286615,-0.014027097
76,0.67773023,0.997182778,0.890171244,0.187390429,0.872201629,0.791795624,0.811722878,0.612184807,0.230487594,0.46941627,0.074895717,0.871767736,0.837795307,0.690194979,0.758325472,0.828908872,0.718737342,0.115011137,0.022549144,0.65455055,0.556117871,0.692605384,0.056864348,0.475877941,0.026067672,0.499300807,0.126740889,0.846851075,0.139588131,0.478124052,-0.444829687
77,0.976759368,0.499612035,0.18600038,0.831967836,0.721570878,0.281610202,0.154802894,0.961001183,0.535091273,0.621766708,0.983459153,0.573025425,0.031996743,0.549954391,0.125903002,0.061849587,0.066641445,0.181307967,0.033917248,0.308594707,0.37713577,0.410876114,0.341552197,0.215568029,0.442258492,0.173120197,0.567766596,0.04147081,0.914688432,0.032266895,-0.180289843
78,0.431296489,0.403724654,0.049412544,0.432097851,0.483917135,0.468498927,0.244110144,0.815909511,0.026130797,0.208301937,0.984643464,0.663555337,0.991694553,0.438376459,0.067492193,0.313750857,0.237490034,0.866922315,0.913959262,0.430644308,0.446415012,0.3110483,0.476559632,0.57290065,0.572639011,0.630204186,0.592423247,0.698191174,0.814617796,0.295686292,0.306808606
79,0.277880313,0.762459452,0.485049889,0.622381015,0.477164047,0.618220679,0.981233783,0.522541375,0.747580457,0.101156153,0.642717206,0.635984971,0.145576268,0.401082856,0.909380006,0.950220532,0.994395298,0.347494359,0.661154108,0.292527763,0.163033383,0.201393097,0.125329201,0.893635414,0.839183182,0.191324605,0.601279187,0.834429388,0.749240712,0.355397638,0.794004291
80,0.395534908,0.125795839,0.22574308,0.046452196,0.319122536,0.106848372,0.845023658,0.983779933,0.585953968,0.02639222,0.312964538,0.309717141,0.023300435,0.690279305,0.873160154,0.750706108,0.439056217,0.274928356,0.731184967,0.517087076,0.73593563,0.403221885,0.14981137,0.690435668,0.024990421,0.581959276,0.672048465,0.376017882,0.636165411,0.640294191,-0.21801073
81,0.155448126,0.484557792,0.356349834,0.19497034,0.485091598,0.7361851,0.865747594,0.977390968,0.535168729,0.122813299,0.016245902,0.810533827,0.304152481,0.956172979,0.142112237,0.186929334,0.578455821,0.421926116,0.701946563,0.079576692,0.926150225,0.868774677,0.797847174,0.295574127,0.110376787,0.086421368,0.500902389,0.997802645,0.902498859,0.805993025,-0.550684741
82,0.74087852,0.195622669,0.711173148,0.277371453,0.85928411,0.301799773,0.216544653,0.844422565,0.070724153,0.125056498,0.488461678,0.794507043,0.405134335,0.162926701,0.455464257,0.131344992,0.046272705,0.536610382,0.066422328,0.759681779,0.306284119,0.557079764,0.474242435,0.37678245,0.030560884,0.470037023,0.542111921,0.428621932,0.387723929,0.752862131,-0.356785045
83,0.230738341,0.53199592,0.558494407,0.168750867,0.872290097,0.703256803,0.142751844,0.93984164,0.587222337,0.885282658,0.344564763,0.102578481,0.445874178,0.421767052,0.814079934,0.124066509,0.38298517,0.832081031,0.870796661,0.958431269,0.372052127,0.935639787,0.206590883,0.180147642,0.255722508,0.557678808,0.774977135,0.305156094,0.827171785,0.959732655,-0.001727219
84,0.875670966,0.633231973,0.8433727,0.396052615,0.147335971,0.64109066,0.537427825,0.037982209,0.57250732,0.756380373,0.539997156,0.997942325,0.400067991,0.771770565,0.713675308,0.66368338,0.578134891,0.858583166,0.556912072,0.688816515,0.67799553,0.683195989,0.90169453,0.142893635,0.770284703,0.657307491,0.110897846,0.469939134,0.95653279,0.061955531,-0.85235481
85,0.856895705,0.780893603,0.96269083,0.280048186,0.052677081,0.332627801,0.553118983,0.574211912,0.899048114,0.336820662,0.849361367,0.233008481,0.523154838,0.930910733,0.528159706,0.281987808,0.772985203,0.491653001,0.230624676,0.887990915,0.237998751,0.219157801,0.196126021,0.151196758,0.32082011,0.820060694,0.728500328,0.398062997,0.435013804,0.890267915,-0.807852358
86,0.051405705,0.522773572,0.688291432,0.963168385,0.957396443,0.55609074,0.570132269,0.87544118,0.730578748,0.299576832,0.648111101,0.021954831,0.263675723,0.744186029,0.753103906,0.910228439,0.558661394,0.183697564,0.726742957,0.126807559,0.346657949,0.807156382,0.797539853,0.513615257,0.183710466,0.631394497,0.559628593,0.515833007,0.7494347,0.734668748,-0.130304305
87,0.832732996,0.73744236,0.566002318,0.699992976,0.764241926,0.28168224,0.712994222,0.509232632,0.688626019,0.424450957,0.843868009,0.184253103,0.397429913,0.205570781,0.91011422,0.006852924,0.340915425,0.398875751,0.489488264,0.561720345,0.329139201,0.006418108,0.638212997,0.221091755,0.496802555,0.292335982,0.513527121,0.82163596,0.2998731,0.052235691,-0.221703361
88,0.567629131,0.336045554,0.296005203,0.631974923,0.609692687,0.604562674,0.268698646,0.979525717,0.888944833,0.382529759,0.912913718,0.914771339,0.4157742,0.465927221,0.780670789,0.81938872,0.185590986,0.691367377,0.82905015,0.565343734,0.775669593,0.087622302,0.62117753,0.160986393,0.752967247,0.07008034,0.286438949,0.227061295,0.264197136,0.269337756,-0.038441174
89,0.671431659,0.242026669,0.934676501,0.51392585,0.937105617,0.846374846,0.06444315,0.760796213,0.263121101,0.423428094,0.250826058,0.836436738,0.34072022,0.709672954,0.413843519,0.722955741,0.205766902,0.015558111,0.838610696,0.748130896,0.40353849,0.568097908,0.241693189,0.386053797,0.367739325,0.828819813,0.728929754,0.095905521,0.518780219,0.96599479,-0.250910083
90,0.098059579,0.369166543,0.676790504,0.926253619,0.255799029,0.333287315,0.229393243,0.398885725,0.229924809,0.932330073,0.396669781,0.711173383,0.068174386,0.689298664,0.457478394,0.816106089,0.744960255,0.633561739,0.1993332,0.422043186,0.373167982,0.604987166,0.208202658,0.491834961,0.775899559,0.619603524,0.596015028,0.062278475,0.345020252,0.741069031,-0.428088389
91,0.355573491,0.878456941,0.97768213,0.912963581,0.382490158,0.68101957,0.305404292,0.683045268,0.284895416,0.048043728,0.626883802,0.801477347,0.784275267,0.041332469,0.607026632,0.449997443,0.065954712,0.873405174,0.863795975,0.176221298,0.37705701,0.308723602,0.636986481,0.198646887,0.580123312,0.691989467,0.421379039,0.513154448,0.494950028,0.28602232,-0.149405724
92,0.354124179,0.521497483,0.861515311,0.665953756,0.088711934,0.74817866,0.989779336,0.765126796,0.920961499,0.646026395,0.811835124,0.461839622,0.985805318,0.1914664,0.420990324,0.911381729,0.006676903,0.981703146,0.0101842,0.919044151,0.796058433,0.341741724,0.134930104,0.311216901,0.015732868,0.301826872,0.218354908,0.942185182,0.449574687,0.026492696,-0.709440318
93,0.886845876,0.837598673,0.458025113,0.8149023,0.346703394,0.581963542,0.094893838,0.992024789,0.486091042,0.863153874,0.856421874,0.885471674,0.776992577,0.579654622,0.222125237,0.167158738,0.06278257,0.960217295,0.108990684,0.667569994,0.479432921,0.323744685,0.590021468,0.052330904,0.906674636,0.012297114,0.535249359,0.292867446,0.165045946,0.533749339,-0.119617979
94,0.936506758,0.901647119,0.506161496,0.930205844,0.606908741,0.949578241,0.950632979,0.164868805,0.139271213,0.917780493,0.982144327,0.827560375,0.044245878,0.083323475,0.265266554,0.51616676,0.090459122,0.262523677,0.404972544,0.657283258,0.827411195,0.151392552,0.471550314,0.058578655,0.832807399,0.031726175,0.759580523,0.687427092,0.373435965,0.907310887,-0.567851197
95,0.75078565,0.667097685,0.99646499,0.630292554,0.536841435,0.429738705,0.58215042,0.912541653,0.983346652,0.496069389,0.771337151,0.675238519,0.779440479,0.608723936,0.416684084,0.518570485,0.509434302,0.944275141,0.461402308,0.589822411,0.052106263,0.699670121,0.063610459,0.829864007,0.910920607,0.084622566,0.435045735,0.11875697,0.664853333,0.642426409,0.649233274
96,0.139917206,0.83081605,0.289637981,0.199658992,0.987029387,0.788392634,0.029324827,0.495093082,0.608777803,0.790725168,0.248936723,0.264189374,0.879208813,0.043503255,0.922054424,0.915586912,0.531011872,0.536352379,0.876401098,0.816506548,0.391821739,0.768931958,0.884907369,0.096096225,0.897854369,0.22458731,0.477686533,0.120118547,0.903559494,0.642914914,0.314438199
97,0.701231748,0.533996635,0.401120429,0.280128001,0.547434288,0.1174745,0.845048704,0.410854771,0.948702024,0.930160508,0.724209237,0.792778417,0.830306699,0.685278848,0.870378027,0.245807343,0.951818361,0.581246212,0.81157431,0.099627745,0.276978186,0.90129677,0.000407102,0.356397827,0.773750656,0.546451965,0.857726739,0.302991516,0.616919944,0.77407689,-0.006857876
98,0.266600603,0.309113067,0.579454548,0.203989167,0.487482331,0.001669552,0.463674051,0.502337208,0.431027677,0.015269589,0.581478452,0.541287582,0.295534427,0.680789625,0.90572199,0.475209821,0.311897644,0.94444316,0.109448953,0.166144843,0.568999222,0.719411002,0.927095011,0.963931859,0.117143116,0.544456501,0.902623177,0.137249532,0.760533498,0.172222621,0.200632372
99,0.635687693,0.205189882,0.984801512,0.593058693,0.426296319,0.246264845,0.674317947,0.297058012,0.173575214,0.247711082,0.159437191,0.574701497,0.5867741,0.823782576,0.14333351,0.453421867,0.713712113,0.678388275,0.81162204,0.934944243,0.630619504,0.436397556,0.270056202,0.78377827,0.007204918,0.086017814,0.401565964,0.553981839,0.450977234,0.074267709,0.711430849
100,0.779316729,0.998782378,0.98635193,0.449880511,0.744245723,0.750052456,0.966997349,0.885188682,0.843042339,0.833327226,0.854236692,0.325838253,0.121878268,0.90383524,0.610164987,0.123422283,0.735187492,0.265983951,0.65765862,0.031819051,0.47536808,0.241348408,0.469556822,0.138650175,0.723127898,0.148034561,0.898479095,0.412041244,0.421294495,0.348300306,-0.049162798
101,0.526895465,0.443670674,0.53146006,0.375840884,0.485863072,0.560288581,0.161062216,0.606776187,0.823708493,0.051035581,0.010712603,0.162906809,0.419323563,0.484443813,0.227462068,0.127341556,0.327567555,0.189767655,0.128875874,0.24125838,0.177768673,0.103277394,0.294606301,0.370450795,0.316586147,0.648324036,0.667641952,0.245296749,0.400233669,0.790890049,-0.516432179
102,0.947486052,0.584800229,0.580784453,0.825187238,0.066349356,0.24960864,0.42136181,0.280309874,0.232893854,0.841150638,0.96961184,0.412849277,0.432313055,0.291285006,0.899299727,0.193526394,0.63992572,0.71568868,0.723699207,0.384716671,0.245325596,0.312021816,0.725693025,0.756673551,0.044798623,0.198111311,0.40767774,0.287966717,0.784075899,0.840594072,0.633982873
103,0.345242539,0.283496516,0.759770946,0.287717496,0.961432277,0.981183471,0.333149955,0.809736034,0.114800214,0.297822136,0.416883103,0.412448709,0.871447495,0.204144977,0.759521753,0.665578294,0.997386151,0.609688185,0.684553498,0.257775407,0.249799398,0.548086538,0.459408835,0.071813347,0.293337344,0.21968111,0.686690446,0.218089048,0.269286058,0.645850227,-0.010512765
104,0.170698103,0.866792903,0.59910304,0.184274579,0.469618217,0.769583342,0.883514758,0.612329197,0.111680884,0.172471924,0.508511469,0.394859719,0.826065378,0.717211347,0.909601592,0.327079593,0.723825303,0.166151087,0.608161553,0.331738791,0.981799864,0.214033132,0.731381864,0.067855187,0.045839418,0.22707497,0.441287076,0.299444201,0.116602801,0.539420139,-1.032061169
105,0.392519236,0.339549697,0.514175026,0.923501787,0.337095193,0.202481456,0.682360281,0.113010393,0.85376854,0.317034585,0.876770006,0.861436545,0.74742925,0.683640806,0.80198992,0.4029628,0.777875781,0.940026788,0.911906438,0.029312863,0.481979203,0.472849548,0.786208145,0.886405526,0.092976097,0.285966175,0.768458531,0.326686301,0.275519054,0.929445865,1.079297147
106,0.236484084,0.798184532,0.820111479,0.739174873,0.751961397,0.677628463,0.296380837,0.78716382,0.675092687,0.175065427,0.691165647,0.585338503,0.366316456,0.415726299,0.845628576,0.912592287,0.563337172,0.659984937,0.393252974,0.651839974,0.310108453,0.864560159,0.742901074,0.128453583,0.452592596,0.740244281,0.252121717,0.597510244,0.539256292,0.131015912,-0.729650262
107,0.316664453,0.15015924,0.886004262,0.88000642,0.561658505,0.490052605,0.778293595,0.784995409,0.644489567,0.61815115,0.776570406,0.247247972,0.802604616,0.353937662,0.335107087,0.800058235,0.225053448,0.057990856,0.327363023,0.756619818,0.132968806,0.501115773,0.795218248,0.244961912,0.957069393,0.210116851,0.542935089,0.117492797,0.992082975,0.121342682,-0.140976826
108,0.794936988,0.329641747,0.477208273,0.370519597,0.415078162,0.891519165,0.841922293,0.922645882,0.256521535,0.682576676,0.625500848,0.469822184,0.932436777,0.962035866,0.888961339,0.81225147,0.380231756,0.582980484,0.874693792,0.472142192,0.678915784,0.012077634,0.447946599,0.855323837,0.603431898,0.136687175,0.606808352,0.895729482,0.162106629,0.794025142,0.867322847
109,0.782394259,0.271211148,0.857234199,0.628693474,0.727122784,0.675982984,0.058112347,0.376150684,0.726536601,0.360082745,0.38510927,0.689584289,0.31619064,0.308651936,0.391862648,0.787667501,0.238877981,0.853941161,0.892291239,0.225600261,0.56764956,0.185087831,0.349006331,0.023062588,0.042712837,0.821990531,0.265528965,0.607397014,0.462756071,0.701279579,-0.370461694
110,0.877050081,0.759443102,0.327839792,0.990475046,0.213442451,0.368583842,0.456322195,0.568988274,0.814893819,0.721915375,0.535759132,0.337439702,0.893689399,0.460771089,0.643625054,0.964289677,0.636776279,0.317060965,0.238058752,0.744902422,0.906172646,0.427894653,0.801686155,0.19411903,0.050202887,0.734004091,0.480540135,0.569310916,0.359828585,0.743984358,-1.437212819
111,0.68689978,0.537228294,0.63155679,0.527530576,0.257723653,0.694708121,0.343700348,0.187708558,0.002732959,0.263012606,0.677672158,0.398634768,0.289065667,0.945682344,0.331535537,0.103218174,0.625267985,0.076919476,0.744794846,0.950548669,0.992110186,0.869890516,0.276101725,0.937285559,0.982502228,0.54810896,0.728241312,0.53380297,0.136477795,0.164754158,-0.338407984
112,0.493950888,0.754265343,0.72654908,0.042604881,0.333733903,0.660059078,0.224682069,0.693327111,0.528545566,0.2893876,0.631787559,0.570208517,0.055271874,0.816431708,0.894305735,0.407307234,0.801855613,0.820483911,0.864682926,0.132714718,0.888466547,0.931746945,0.286946466,0.390272503,0.69695475,0.923091447,0.400141987,0.415004829,0.019416469,0.798467479,-0.913089908
113,0.019608862,0.669993531,0.74145481,0.979729784,0.775050458,0.106978583,0.257451383,0.196011571,0.175199072,0.60170734,0.500164321,0.709258709,0.91085248,0.357299812,0.366630426,0.905739737,0.813147374,0.212516643,0.166261768,0.187669795,0.78833976,0.675416781,0.775946101,0.273528293,0.76702561,0.84728195,0.889939447,0.940423394,0.832165038,0.491628072,-1.26163715
114,0.993467425,0.936786351,0.447693274,0.568241263,0.433545749,0.876754343,0.931454099,0.651903808,0.4065449,0.326500667,0.221169883,0.67287,0.210262125,0.908216375,0.428065094,0.432441551,0.433030515,0.697881219,0.737401093,0.447603515,0.5316333,0.873458435,0.000690861,0.287587009,0.744606192,0.095910722,0.861384219,0.555235619,0.923211125,0.851466909,0.13221328
115,0.402343686,0.545996261,0.674301333,0.091842478,0.479660056,0.791642937,0.930453117,0.199194286,0.376197858,0.093206134,0.783078384,0.575869598,0.375050044,0.024500686,0.529878601,0.467236956,0.793799876,0.760315238,0.817601998,0.599904029,0.564255309,0.85568693,0.580796667,0.453753049,0.454103625,0.725526553,0.103039655,0.210936127,0.20926502,0.672979893,-0.252428428
116,0.96659278,0.266210348,0.366080783,0.889126798,0.408723485,0.647360859,0.337534585,0.071877906,0.029027423,0.190532075,0.163289466,0.317247568,0.835521678,0.039653027,0.251026504,0.034620418,0.367831927,0.901783223,0.098653129,0.921588437,0.984006234,0.480130435,0.77298012,0.001985111,0.819596377,0.312685285,0.292228488,0.323310615,0.581283234,0.774380991,-1.265368637
117,0.52975069,0.808200638,0.02345271,0.072898146,0.175145759,0.685552492,0.799455815,0.482555396,0.533771288,0.482695536,0.761416055,0.461580824,0.170356705,0.746419152,0.536072363,0.796577951,0.548187862,0.335784138,0.439810701,0.9019672,0.708508682,0.121469567,0.19233977,0.746175202,0.182907735,0.209527201,0.650402427,0.612319842,0.165041575,0.593988396,0.029006318
118,0.52924295,0.210004485,0.842394185,0.885771071,0.718850689,0.754325484,0.110519873,0.023571218,0.959695774,0.618709503,0.275914046,0.546377923,0.645742093,0.640318231,0.370390208,0.236595165,0.74047408,0.723664475,0.339816733,0.661434925,0.1260877,0.875928815,0.201898304,0.904557275,0.10227493,0.861321903,0.846459237,0.471721314,0.916206146,0.158566042,-0.031768023
119,0.976695629,0.19283778,0.525379159,0.103982474,0.961683512,0.128978623,0.593058109,0.906639895,0.263871422,0.181588018,0.059422168,0.268228124,0.977149514,0.598344886,0.437865293,0.110902096,0.481596332,0.81253381,0.315427715,0.654452091,0.74102483,0.129649025,0.349584133,0.414637361,0.726847051,0.284766532,0.947039008,0.580001642,0.448730436,0.150435304,-0.509853131
120,0.25797904,0.780669178,0.035034866,0.639565786,0.159792137,0.665704432,0.546087342,0.352575572,0.106506023,0.55732178,0.621251516,0.183145035,0.067359375,0.359338351,0.215889238,0.309468665,0.471477587,0.391337242,0.216779636,0.084368369,0.913785071,0.012246096,0.941754841,0.671745111,0.903244524,0.114331313,0.006735028,0.897708683,0.775081858,0.758141652,-0.423894858
